SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21
375894,0,Cash loans,F,Y,Y,2,135000.0,906228.0,36067.5,810000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13109,-1014,-276.0,-4060,1,1,0,1,0,1,4.0,2,2,MONDAY,12,0,0,0,0,0,0,Other,0.4424834623255946,1.0,0.0,1.0,0.0,-893.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255357,0,Cash loans,M,N,N,0,270000.0,382500.0,14305.5,382500.0,,Commercial associate,Higher education,Married,House / apartment,0.026392,-10154,-683,-3639.0,-2736,1,1,1,1,1,0,2.0,2,2,FRIDAY,18,0,0,0,0,0,0,Electricity,0.5866807725663695,0.0,0.0,0.0,0.0,-520.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
196009,0,Cash loans,F,Y,Y,2,225000.0,1190340.0,66595.5,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-12399,-1447,-301.0,-4437,1,1,0,1,0,1,4.0,2,2,MONDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.0773333902502849,5.0,0.0,5.0,0.0,-1254.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220261,0,Cash loans,M,Y,Y,0,360000.0,640080.0,29970.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Rented apartment,0.009334,-11509,-567,-3573.0,-3894,1,1,0,1,0,0,1.0,2,2,FRIDAY,10,0,0,0,1,1,0,Self-employed,0.3755449387121483,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301862,0,Cash loans,M,Y,Y,0,180000.0,463284.0,22531.5,382500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-13029,-2275,-5540.0,-3828,1,1,0,1,0,0,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Business Entity Type 2,0.7066959000989788,2.0,1.0,2.0,0.0,-1103.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355974,0,Cash loans,F,N,Y,0,202500.0,562500.0,23962.5,562500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018209,-17941,-1757,-1013.0,-1467,1,1,0,1,1,0,1.0,3,3,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.5721926222465098,1.0,0.0,1.0,0.0,-1377.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323492,0,Cash loans,F,Y,N,0,270000.0,808650.0,22365.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-12779,-679,-4237.0,-5280,1,1,0,1,0,0,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.6235299402925106,3.0,0.0,3.0,0.0,-2052.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448349,0,Cash loans,F,N,Y,0,90000.0,127350.0,12532.5,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.009334,-15683,-3422,-6225.0,-4008,1,1,0,1,1,0,1.0,2,2,SUNDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.6014974760619343,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376481,0,Cash loans,F,N,N,0,54000.0,94500.0,5710.5,94500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-19830,365243,-2674.0,-3299,1,0,0,1,1,0,2.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,0.4231231731201178,7.0,2.0,6.0,2.0,-1428.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249110,0,Revolving loans,M,N,N,1,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-13916,-474,-7886.0,-2578,1,1,0,1,1,0,3.0,1,1,MONDAY,16,0,0,0,0,0,0,Government,0.7549810432030106,1.0,0.0,1.0,0.0,-1864.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177474,0,Cash loans,F,N,Y,0,112500.0,469152.0,20007.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-14959,-172,-5954.0,-812,1,1,0,1,0,0,2.0,3,3,SATURDAY,11,0,0,0,0,0,0,Transport: type 4,0.4666759592827682,2.0,0.0,2.0,0.0,-2416.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447772,0,Cash loans,M,Y,Y,0,157500.0,1800000.0,62568.0,1800000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006207,-15578,-4644,-12.0,-4853,1,1,0,1,0,1,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,0.7539805113137312,2.0,0.0,2.0,0.0,-908.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334819,0,Cash loans,F,Y,Y,1,202500.0,568057.5,24196.5,459000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-14181,-2552,-2526.0,-4147,1,1,0,1,0,0,3.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.6890311890143892,0.0,0.0,0.0,0.0,-1606.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444761,0,Cash loans,M,Y,N,0,270000.0,1125000.0,106947.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-13702,-2831,-4373.0,-1837,1,1,0,1,0,0,2.0,2,2,THURSDAY,17,0,0,0,0,1,1,Business Entity Type 3,0.6861705568824936,5.0,1.0,5.0,0.0,-901.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212998,0,Cash loans,F,N,Y,0,112500.0,338314.5,19552.5,306000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.010276,-23494,365243,-4292.0,-4289,1,0,0,1,0,0,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,0.6153441204398488,2.0,0.0,2.0,0.0,-510.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358584,0,Cash loans,F,N,N,0,180000.0,1611072.0,44302.5,1440000.0,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.031329,-11518,-307,-4738.0,-810,1,1,1,1,1,1,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Bank,0.5259899273094494,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314470,0,Cash loans,F,Y,Y,2,126000.0,517500.0,20650.5,517500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.01885,-13593,-1065,-6010.0,-6011,1,1,1,1,0,0,4.0,2,2,MONDAY,9,0,0,0,0,1,1,Trade: type 7,0.4533359859013473,0.0,0.0,0.0,0.0,-1260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350316,0,Cash loans,M,N,Y,1,225000.0,152820.0,16177.5,135000.0,"Spouse, partner",Commercial associate,Incomplete higher,Married,House / apartment,0.014464,-10974,-1844,-2061.0,-3646,1,1,0,1,1,0,3.0,2,2,THURSDAY,11,0,0,0,0,0,0,Construction,0.5393639047388274,1.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333591,1,Cash loans,F,N,Y,0,585000.0,640080.0,31131.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0196889999999999,-18808,-1672,-2335.0,-2346,1,1,0,1,0,0,1.0,2,2,FRIDAY,12,0,0,0,0,1,1,Self-employed,0.3178680889849505,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215279,0,Revolving loans,F,Y,Y,0,90000.0,247500.0,12375.0,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-19197,-2500,-8292.0,-2710,1,1,1,1,1,0,2.0,3,3,SATURDAY,8,0,0,0,0,0,0,Other,0.4559764616468202,0.0,0.0,0.0,0.0,-444.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198711,0,Cash loans,F,N,Y,0,135000.0,675000.0,29862.0,675000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018209,-23916,365243,-1619.0,-4496,1,0,0,1,0,0,2.0,3,3,SUNDAY,9,0,0,0,0,0,0,XNA,0.4961696646544467,0.0,0.0,0.0,0.0,-2724.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414823,0,Revolving loans,F,N,N,0,63000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.035792,-7994,-881,-4078.0,-676,1,1,0,1,1,0,1.0,2,2,MONDAY,12,0,0,0,0,0,0,Self-employed,0.5844147480556828,0.0,0.0,0.0,0.0,-590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381239,0,Revolving loans,F,N,Y,0,180000.0,180000.0,9000.0,180000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.006852,-21619,365243,-5225.0,-3965,1,0,0,1,0,0,2.0,3,3,FRIDAY,10,0,0,0,0,0,0,XNA,0.1636175004332467,0.0,0.0,0.0,0.0,-235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381587,0,Cash loans,M,N,Y,0,81000.0,263686.5,17752.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-13823,-363,-488.0,-3775,1,1,0,1,0,0,2.0,3,3,THURSDAY,3,0,0,0,1,1,0,Business Entity Type 3,0.0058614881016205,0.0,0.0,0.0,0.0,-232.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320643,0,Cash loans,F,N,N,0,67500.0,675000.0,34465.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.011703,-14970,-7452,-3121.0,-5158,1,1,0,1,1,0,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Kindergarten,0.5738832969364318,1.0,0.0,1.0,0.0,-1689.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435361,0,Cash loans,M,N,Y,0,135000.0,497520.0,53712.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.010643,-10104,-2028,-4443.0,-2773,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Self-employed,0.4084742743582469,2.0,1.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359744,0,Cash loans,F,N,Y,0,135000.0,474363.0,25861.5,409500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010643,-9017,-2156,-9017.0,-1680,1,1,0,1,0,0,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.195787272439286,0.0,0.0,0.0,0.0,-304.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272605,0,Cash loans,F,N,Y,2,90000.0,711072.0,25668.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020246,-16497,-299,-616.0,-41,1,1,0,1,1,0,3.0,3,3,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.4568553691708439,1.0,0.0,1.0,0.0,-1832.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222125,0,Cash loans,F,N,N,1,225000.0,473760.0,50400.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.072508,-12987,-2694,-3238.0,-19,1,1,0,1,1,0,3.0,1,1,SATURDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.4161360570896041,1.0,0.0,1.0,0.0,-385.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145403,0,Cash loans,F,Y,N,0,90000.0,254700.0,25321.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00712,-17491,-263,-8106.0,-1037,1,1,0,1,0,0,2.0,2,2,THURSDAY,7,0,0,0,0,1,1,Business Entity Type 3,0.5755508780165647,0.0,0.0,0.0,0.0,-2197.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358946,0,Cash loans,F,N,Y,0,90000.0,508495.5,21672.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.020713,-14386,-139,-5076.0,-5045,1,1,1,1,1,0,2.0,3,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.446587151812011,0.0,0.0,0.0,0.0,-1707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388994,0,Cash loans,F,N,Y,1,135000.0,95940.0,10309.5,90000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.02461,-16914,-93,-1582.0,-440,1,1,1,1,1,0,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.583405292068635,0.0,0.0,0.0,0.0,-258.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335142,0,Cash loans,M,Y,Y,0,360000.0,450000.0,44509.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010006,-13431,-750,-3808.0,-3961,1,1,1,1,0,0,2.0,2,1,FRIDAY,10,0,0,0,0,0,0,Self-employed,0.8005431310840391,0.0,0.0,0.0,0.0,-498.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317981,0,Cash loans,F,N,Y,0,99000.0,203760.0,13149.0,180000.0,Family,Working,Higher education,Married,House / apartment,0.01885,-17972,-10421,-10040.0,-1510,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,School,,0.0,0.0,0.0,0.0,-608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395278,0,Cash loans,M,Y,Y,1,211500.0,550980.0,36949.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-12055,-1209,-5786.0,-4663,1,1,0,1,0,0,3.0,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.6779147100503284,4.0,0.0,4.0,0.0,-229.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242576,0,Cash loans,M,Y,Y,0,315000.0,1436850.0,42142.5,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006305,-17413,-8373,-4120.0,-966,1,1,0,1,1,0,2.0,3,3,MONDAY,4,0,0,0,0,1,1,Business Entity Type 3,0.6482010034499254,4.0,0.0,4.0,0.0,-2495.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337731,1,Cash loans,M,N,Y,0,90000.0,95940.0,9616.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-20389,-709,-12531.0,-665,1,1,1,1,0,0,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Government,0.5337087539863704,2.0,0.0,2.0,0.0,-467.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338220,0,Cash loans,M,Y,Y,0,450000.0,935640.0,91278.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885,-10674,-1509,-9302.0,-2955,1,1,0,1,0,0,2.0,2,2,THURSDAY,13,0,0,0,0,1,1,Security Ministries,0.1736021583340366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184774,0,Cash loans,F,N,Y,0,202500.0,534204.0,29956.5,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.032561,-23711,365243,-12515.0,-4286,1,0,0,1,0,0,1.0,1,1,THURSDAY,17,0,0,0,0,0,0,XNA,0.8091392544848545,4.0,0.0,4.0,0.0,-3299.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120232,0,Cash loans,M,N,Y,0,77449.5,135000.0,7735.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.035792,-20105,-623,-8820.0,-2003,1,1,1,1,0,0,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.3239583333241273,2.0,2.0,2.0,2.0,-349.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226063,1,Cash loans,M,Y,Y,0,148500.0,677664.0,53671.5,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009549,-13042,-233,-2482.0,-3824,1,1,0,1,0,0,2.0,2,2,THURSDAY,17,0,0,0,0,1,1,Construction,0.5191157626304285,4.0,0.0,4.0,0.0,-693.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174010,0,Cash loans,F,N,Y,0,175500.0,573943.5,24318.0,513000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.02461,-20625,-999,-8993.0,-706,1,1,0,1,0,0,1.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.6650020207220518,2.0,1.0,2.0,1.0,-1550.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111628,0,Cash loans,F,N,N,0,112500.0,830709.0,33075.0,742500.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-18743,-442,-2807.0,-2286,1,1,0,1,0,0,2.0,3,3,MONDAY,13,0,0,0,0,0,0,Other,0.4003998743837935,0.0,0.0,0.0,0.0,-1777.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161309,0,Cash loans,M,Y,Y,0,283500.0,450000.0,30573.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.072508,-11438,-2422,-2883.0,-3983,1,1,1,1,0,0,2.0,1,1,TUESDAY,9,0,0,0,0,0,0,Other,0.6792739899399745,0.0,0.0,0.0,0.0,-390.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356039,0,Cash loans,F,Y,Y,1,211500.0,1800000.0,49500.0,1800000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-14006,-972,-1838.0,-5356,1,1,0,1,0,0,3.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.6213252570195138,1.0,1.0,1.0,0.0,-1429.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436754,0,Cash loans,F,N,Y,0,90000.0,184500.0,19998.0,184500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.015221,-17068,-5127,-2809.0,-596,1,1,0,1,1,1,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.5136930322136777,0.0,0.0,0.0,0.0,-1989.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319252,0,Cash loans,M,Y,N,0,270000.0,640080.0,29970.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,Rented apartment,0.0035409999999999,-14941,-119,-1804.0,-2109,1,1,0,1,0,0,2.0,1,1,THURSDAY,15,0,0,0,0,0,0,Emergency,0.6204244633553951,0.0,0.0,0.0,0.0,-1329.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367036,0,Cash loans,F,N,N,0,126000.0,225000.0,12334.5,225000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.011703,-15028,-3342,-9041.0,-4993,1,1,0,1,1,0,1.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.6180423914177402,0.0,0.0,0.0,0.0,-2170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243862,1,Cash loans,M,N,Y,1,112500.0,331834.5,22576.5,252000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.011703,-14854,-708,-3796.0,-2679,1,1,0,1,0,0,3.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Industry: type 3,0.6597744230193255,0.0,0.0,0.0,0.0,-304.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434273,0,Revolving loans,M,N,Y,1,90000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-14268,-389,-2895.0,-4897,1,1,1,1,1,0,3.0,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.5553667643363476,0.0,0.0,0.0,0.0,-1132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354478,0,Cash loans,M,Y,Y,1,225000.0,414229.5,19440.0,342000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-10640,-279,-4362.0,-2969,1,1,0,1,0,0,3.0,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 1,0.2304152857296799,2.0,0.0,2.0,0.0,-921.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389901,0,Cash loans,F,N,N,0,112500.0,90000.0,8541.0,90000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,Co-op apartment,0.026392,-21908,365243,-7806.0,-4061,1,0,0,1,1,0,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.7040464236442218,0.0,0.0,0.0,0.0,-1697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394491,0,Cash loans,F,N,Y,0,130500.0,687600.0,19039.5,450000.0,,Working,Higher education,Married,House / apartment,0.00702,-13472,-851,-1274.0,-4747,1,1,0,1,0,0,2.0,2,2,SATURDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.7223933036355381,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160012,0,Cash loans,F,Y,Y,1,135000.0,510853.5,26878.5,441000.0,Unaccompanied,Working,Higher education,Married,Rented apartment,0.020713,-11536,-737,-4067.0,-317,1,1,0,1,0,0,3.0,3,3,FRIDAY,10,0,0,0,1,1,0,Kindergarten,0.4155570454922945,2.0,0.0,2.0,0.0,-476.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396441,0,Cash loans,F,N,Y,0,157500.0,354469.5,18558.0,306000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.015221,-9646,-775,-9533.0,-2305,1,1,0,1,1,0,1.0,2,2,FRIDAY,11,0,0,0,0,0,0,Industry: type 3,0.4512612253178125,0.0,0.0,0.0,0.0,-379.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354626,0,Cash loans,F,Y,N,2,144000.0,239850.0,23494.5,225000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.010276,-13673,-1469,-2478.0,-4538,1,1,0,1,0,0,4.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,School,0.6389819483281274,2.0,0.0,2.0,0.0,-1430.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430844,0,Cash loans,M,Y,Y,1,270000.0,1546020.0,45333.0,1350000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.020246,-15315,-4278,-1300.0,-4820,1,1,1,1,1,0,3.0,3,3,MONDAY,10,0,0,0,0,0,0,Industry: type 5,0.4869990700674508,0.0,0.0,0.0,0.0,-425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260335,0,Cash loans,F,N,Y,0,202500.0,640080.0,24259.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.022625,-17405,-2439,-4909.0,-944,1,1,0,1,0,0,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.3597764681816129,0.0,0.0,0.0,0.0,-563.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264019,0,Cash loans,F,Y,Y,0,150750.0,267102.0,18589.5,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.010966,-20627,365243,-8017.0,-4108,1,0,0,1,0,0,1.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,XNA,0.7669439512420753,2.0,0.0,2.0,0.0,-1527.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284135,0,Cash loans,M,Y,Y,0,292500.0,269550.0,14751.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.025164,-10790,-2415,-5370.0,-3449,1,1,0,1,0,0,2.0,2,2,THURSDAY,11,0,0,0,0,1,1,Police,0.6444069239496737,1.0,0.0,1.0,0.0,-994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303141,0,Cash loans,F,N,Y,1,135000.0,630747.0,22783.5,544500.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.018801,-18220,-1586,-3850.0,-1759,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Government,0.6169680804069924,4.0,0.0,4.0,0.0,-1270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
